ZoomInfo Company ID,Company Name,Website,Founded Year,Company HQ Phone,Fax,Ticker,Revenue (in 000s USD),Revenue Range (in USD),Employees,Employee Range,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,ZoomInfo Company Profile URL,LinkedIn Company Profile URL,Facebook Company Profile URL,Twitter Company Profile URL,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company Street Address,Company City,Company State,Company Zip Code,Company Country,Full Address,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Entity Name (Ultimate Parent),Company ID (Immediate Parent),Entity Name (Immediate Parent),Relationship (Immediate Parent),Query Name
"1149175422","PCI Solar Energy","www.pcisolar.com","","(512) 382-2999","","","3215","$1 mil. - $5 mil.","21","Employees.20to49","4911","491","49;491;4911","221114","22111","22;221;2211;22111;221114","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/1149175422","","","","Private","","No","","0","0","","","","","1301 S Capital of Texas Hwy Ste 315B","Austin","Texas","78746","United States","1301 S Capital of Texas Hwy Ste 315B, Austin, Texas, 78746, United States","1","","","","","","","instantexportexcel1714527006743"
"1302997457","Dynamic Solar Design","www.dynamicsolardesign.com","","(877) 233-9626","","","2777","$1 mil. - $5 mil.","10","Employees.10to19","7389","738","73;738;7389","541490","54149","54;541;5414;54149;541490","Business Services","Multimedia & Graphic Design","Business Services","Multimedia & Graphic Design","bizservice","bizservice.design","","https://app.zoominfo.com/#/apps/profile/company/1302997457","","http://www.facebook.com/dynamicsolardesign","http://www.twitter.com/dsdsolar","Private","","No","","0","0","","","","","10900 Research Blvd Ste 160c1084","Austin","Texas","78750","United States","10900 Research Blvd Ste 160c1084, Austin, Texas, 78750, United States","1","","","","","","","instantexportexcel1714527006743"
"1304215360","Aplomado Partners","www.aplomadopartners.com","2020","(214) 383-7340","","","764","$500,000 - $1 mil.","15","Employees.10to19","8111","811","81;811;8111","541618","541110","54;541;5411;54111;541110;5416;54161;541618","Law Firms & Legal Services","","Law Firms & Legal Services","","legal","","","https://app.zoominfo.com/#/apps/profile/company/1304215360","http://www.linkedin.com/company/aplomado-partners","","","Private","","No","","0","0","","","","","3333 Lee Pkwy Ste 750","Dallas","Texas","75219","United States","3333 Lee Pkwy Ste 750, Dallas, Texas, 75219, United States","1","","","","","","","instantexportexcel1714527006743"
"537970496","Affordable Solar Screens And Blinds","affordablesolarscreens.today","2001","(713) 974-6103","","","813","$500,000 - $1 mil.","6","Employees.5to9","5719","5251","52;525;5251;57;571;5719;56;53","449122","442291","44;449;4491;44912;449122;442;4422;44229;442291","Retail","Home Improvement & Hardware Retail","Retail","Home Improvement & Hardware Retail","retail","retail.hardware","","https://app.zoominfo.com/#/apps/profile/company/537970496","","","","Private","B2C","No","","0","0","","","","","18811 Deer Key Cir","Houston","Texas","77084","United States","18811 Deer Key Cir, Houston, Texas, 77084, United States","1","","","","","","","instantexportexcel1714527006743"
"556218754","Texas Solar Professional","www.texassolar.pro","2021","(469) 581-0008","","","1335","$1 mil. - $5 mil.","15","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste;Construction","Electricity, Oil & Gas;Civil Engineering Construction","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/556218754","http://www.linkedin.com/company/texassolarprofessional","http://www.facebook.com/texassolarprofessional","","Private","B2B","Yes","May 04, 2023","0","0","","","","","2839 Merrell Rd","Dallas","Texas","75229","United States","2839 Merrell Rd, Dallas, Texas, 75229, United States","1","","","","","","","instantexportexcel1714527006743"
"1311644610","Genesis Solar Energy","genesissolarenergyllc.blogspot.com","","","","","3388","$1 mil. - $5 mil.","10","Employees.10to19","4911","491","49;491;4911","221118","22111","22;221;2211;22111;221118","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas","energy","energy.energy","","https://app.zoominfo.com/#/apps/profile/company/1311644610","","","","Private","","No","","0","0","","","","","10415 Kahlig Dr","San Antonio","Texas","78211","United States","10415 Kahlig Dr, San Antonio, Texas, 78211, United States","1","","","","","","","instantexportexcel1714527006743"
"1321461339","Solar Society","www.gosolarsociety.com","","","","","2753","$1 mil. - $5 mil.","21","Employees.20to49","8641","864","86;864;8641","813990","81399","81;813;8139;81399;813990","Organizations","Membership Organizations","Organizations","Membership Organizations","orgs","orgs.membership","","https://app.zoominfo.com/#/apps/profile/company/1321461339","http://www.linkedin.com/company/solar-society","http://www.facebook.com/gosolarsociety","","Private","B2B","No","","0","0","","","","","1310 Rayford Park Rd Ste 124","Spring","Texas","77386","United States","1310 Rayford Park Rd Ste 124, Spring, Texas, 77386, United States","1","","","","","","","instantexportexcel1714527006743"
"566154693","Connected Energy","www.connectedsolar.com","2021","(713) 482-1262","","","3204","$1 mil. - $5 mil.","15","Employees.10to19","4931","493","49;493;4931","237130","221114","22;221;2211;22111;221114;23;237;2371;23713;237130","Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste","Electricity, Oil & Gas","energy","energy.energy","15811448","https://app.zoominfo.com/#/apps/profile/company/566154693","http://www.linkedin.com/company/getconnected-energy","http://www.facebook.com/getconnectedenergy","","Private","","Yes","June 28, 2023","0","0","","","","","8100 Washington Ave","Houston","Texas","77007","United States","8100 Washington Ave, Houston, Texas, 77007, United States","1","","","","","","","instantexportexcel1714527006743"
"1311137460","Pickett Solar","www.pickett-solar.com","","(713) 352-7619","","","2572","$1 mil. - $5 mil.","13","Employees.10to19","1629","162","16;162;1629","237130","23713","23;237;2371;23713;237130","Construction","Civil Engineering Construction","Construction","Civil Engineering Construction","construction","construction.civil","","https://app.zoominfo.com/#/apps/profile/company/1311137460","","http://www.facebook.com/picketthomeservices","http://www.twitter.com/picketthome","Private","","No","","0","0","","","","","6646 Satsuma Dr","Houston","Texas","77041","United States","6646 Satsuma Dr, Houston, Texas, 77041, United States","1","","","","","","","instantexportexcel1714527006743"
"1326676910","Solar Roof Air","www.solarroofair.com","","(800) 515-1254","","","1506","$1 mil. - $5 mil.","12","Employees.10to19","1761","176","17;176;1761","238160","23816","23;238;2381;23816;238160","Construction","Commercial & Residential Construction","Construction","Commercial & Residential Construction","construction","construction.construction","","https://app.zoominfo.com/#/apps/profile/company/1326676910","","http://www.facebook.com/affordablesolarroofair","","Private","","Yes","January 10, 2024","0","0","","","","","22955 State Hwy 249 Ste 11","Tomball","Texas","77375","United States","22955 State Hwy 249 Ste 11, Tomball, Texas, 77375, United States","1","","","","","","","instantexportexcel1714527006743"
