ZoomInfo Company ID,Company Name,Website,Founded Year,Company HQ Phone,Fax,Ticker,Revenue (in 000s USD),Revenue Range (in USD),Employees,Employee Range,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,ZoomInfo Company Profile URL,LinkedIn Company Profile URL,Facebook Company Profile URL,Twitter Company Profile URL,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company Street Address,Company City,Company State,Company Zip Code,Company Country,Full Address,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Entity Name (Ultimate Parent),Company ID (Immediate Parent),Entity Name (Immediate Parent),Relationship (Immediate Parent),Query Name
"410120224","Premier Group Benefits","www.premiergroupbenefits.com","2015","(314) 594-0210","","","5075","$5 mil. - $10 mil.","20","Employees.20to49","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","12658420","https://app.zoominfo.com/#/apps/profile/company/410120224","http://www.linkedin.com/company/premier-group-benefits","","","Private","B2C","No","","0","0","","","","","1 Cityplace Dr Ste 260","Creve Coeur","Missouri","63141","United States","1 Cityplace Dr Ste 260, Creve Coeur, Missouri, 63141, United States","2","","","","","","","groupbenefits"
"28234973","Capital Group Benefits","www.capitalgroupbenefits.com","2000","(703) 753-8888","(703) 753-7485","","1575","$1 mil. - $5 mil.","10","Employees.10to19","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/28234973","http://www.linkedin.com/company/capital-group-benefits","http://www.facebook.com/capitalgroupbenefits","http://www.twitter.com/altatgenhorst","Private","B2B","Yes","February 01, 2023","0","0","","","","","7001 Heritage Village Plz Ste 100","Gainesville","Virginia","20155","United States","7001 Heritage Village Plz Ste 100, Gainesville, Virginia, 20155, United States","2","","","","","","","groupbenefits"
"351963508","Premier Group Benefits","www.pgbenefitsllc.com","2007","(518) 456-9341","","","4499","$1 mil. - $5 mil.","20","Employees.20to49","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/351963508","","","","Private","B2C","No","","0","0","","","","","1807 Western Ave","Albany","New York","12203","United States","1807 Western Ave, Albany, New York, 12203, United States","1","","","","","","","groupbenefits"
"476000883","RC Group Benefits","www.rcgroupbenefits.com","","(330) 729-5062","","","5053","$5 mil. - $10 mil.","12","Employees.10to19","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","9428083","https://app.zoominfo.com/#/apps/profile/company/476000883","http://www.linkedin.com/company/reliable-consulting-group-llc","http://www.facebook.com/reliable-consulting-group-llc-763303207341511","","Private","B2C","Yes","May 12, 2021","0","0","","","","","6810 Market St Ste 101","Boardman","Ohio","44512","United States","6810 Market St Ste 101, Boardman, Ohio, 44512, United States","1","","","","","","","groupbenefits"
"542299695","Barnes Group Benefits","www.barnesgroupbenefits.com","","","","","4095","$1 mil. - $5 mil.","16","Employees.10to19","6311","631","63;631;6311","524113","52411","52;524;5241;52411;524113","Insurance","","Insurance","","insurance","","10117544","https://app.zoominfo.com/#/apps/profile/company/542299695","","","","Private","B2C","No","","0","0","","","","","","","","","United States","United States","","","","","","","","groupbenefits"
"1282372053","Group Benefits","","","(347) 492-6615","","","9030","$5 mil. - $10 mil.","9","Employees.5to9","6371","637","63;637;6371","525120","52512","52;525;5251;52512;525120","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1282372053","","","","Private","B2C","No","","0","0","","","","","1450 E 12th St","Brooklyn","New York","11230","United States","1450 E 12th St, Brooklyn, New York, 11230, United States","1","","","","","","","groupbenefits"
"410093082","Northern Group Benefits","www.northerngroupbenefits.com","1993","","","","1500","$1 mil. - $5 mil.","6","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/410093082","http://www.linkedin.com/company/northern-group-benefits","","","Private","B2C","No","","0","0","","","","","110 Duncaster Rd","Bloomfield","Connecticut","06002","United States","110 Duncaster Rd, Bloomfield, Connecticut, 06002, United States","1","","","","","","","groupbenefits"
"399257312","BK Group Benefits","www.bkllc.com","1995","(203) 481-4254","(203) 481-8102","","2680","$1 mil. - $5 mil.","13","Employees.10to19","7361","6411","64;641;6411;73;736;7361","541612","54161","52;524;5242;54;541;5416;54161;541612","Insurance","","Insurance;Business Services","HR & Staffing","insurance","","","https://app.zoominfo.com/#/apps/profile/company/399257312","http://www.linkedin.com/company/brown-knapp-group-benefits-llc","http://www.facebook.com/bk-group-benefits-llc-252282668159066","","Private","B2C","Yes","August 21, 2019","0","0","","","","","531 Main St","Branford","Connecticut","06405","United States","531 Main St, Branford, Connecticut, 06405, United States","1","Yes","395834137","OneDigital Health and Benefits Inc","395834137","OneDigital Health and Benefits Inc","Acquisition","groupbenefits"
"1139341999","Economy Group Benefits","","1995","(317) 823-5550","","","4881","$1 mil. - $5 mil.","5","Employees.5to9","6371","637","63;637;6371","525120","52512","52;525;5251;52512;525120","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1139341999","http://www.linkedin.com/company/economy-group-benefits","","","Private","B2C","No","","0","0","","","","","12418 E 62nd St","Indianapolis","Indiana","46235","United States","12418 E 62nd St, Indianapolis, Indiana, 46235, United States","2","","","","","","","groupbenefits"
"1110455802","Summit Group Benefits","www.summitgroupbenefits.com","","(813) 361-3444","","","3165","$1 mil. - $5 mil.","12","Employees.10to19","6371","637","63;637;6371","525120","52512","52;525;5251;52512;525120","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1110455802","http://www.linkedin.com/company/summit-group-benefits","http://www.facebook.com/summitgroupbenefits","","Private","B2C","No","","0","0","","","","","3225 S Macdill Ave 342","Tampa","Florida","33629","United States","3225 S Macdill Ave 342, Tampa, Florida, 33629, United States","1","","","","","","","groupbenefits"
"373621733","EYG Group Benefits","www.eyggroupbenefits.com","2009","(845) 290-0488","","","3930","$1 mil. - $5 mil.","7","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","16273845","https://app.zoominfo.com/#/apps/profile/company/373621733","http://www.linkedin.com/company/eyg-group-benefits-inc","","http://www.twitter.com/eyg_group","Private","B2C","Yes","April 01, 2022","0","0","","","","","400 Rella Blvd Ste 120","Suffern","New York","10901","United States","400 Rella Blvd Ste 120, Suffern, New York, 10901, United States","1","","","","","","","groupbenefits"
"551851981","Simplifying Group Benefits","www.stlgroupbenefits.com","","(314) 444-1924","","","2713","$1 mil. - $5 mil.","13","Employees.10to19","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/551851981","","http://www.facebook.com/thedanielandhenry","","Private","B2C","No","","0","0","","","","","1001 Highlands Plaza Dr W Ste 500","St. Louis","Missouri","63110","United States","1001 Highlands Plaza Dr W Ste 500, St. Louis, Missouri, 63110, United States","1","","","","","","","groupbenefits"
"559580146","Mw Group Benefits","","1995","","","","2856","$1 mil. - $5 mil.","11","Employees.10to19","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/559580146","","","","Private","B2B","No","","0","0","","","","","197 Scott Swamp Rd","Farmington","Connecticut","06032","United States","197 Scott Swamp Rd, Farmington, Connecticut, 06032, United States","1","","","","","","","groupbenefits"
"369218170","Affinity Management Group Benefits","www.affinitymanagement.org","","","","","1987","$1 mil. - $5 mil.","7","Employees.5to9","8611","861","86;861;8611","813910","81391","81;813;8139;81391;813910","Organizations","Membership Organizations","Organizations","Membership Organizations","orgs","orgs.membership","","https://app.zoominfo.com/#/apps/profile/company/369218170","http://www.linkedin.com/company/affinity-management-group-benefits","","","Private","","Yes","April 21, 2021","0","0","","","","","","","","","United States","United States","","","","","","","","groupbenefits"
"559583391","Thomas Group Benefits","","2004","","","","3886","$1 mil. - $5 mil.","5","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/559583391","","","","Private","B2C","No","","0","0","","","","","8610 Doe Run Rd","Charlotte","North Carolina","28277","United States","8610 Doe Run Rd, Charlotte, North Carolina, 28277, United States","1","","","","","","","groupbenefits"
"357945575","Diversified Group Benefits","www.dgbco.net","","(248) 454-1025","","","2683","$1 mil. - $5 mil.","10","Employees.10to19","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/357945575","http://www.linkedin.com/company/diversified-group-benefits","","","Private","B2C","No","","0","0","","","","","42690 Woodward Ave Ste 360","Bloomfield Hills","Michigan","48304","United States","42690 Woodward Ave Ste 360, Bloomfield Hills, Michigan, 48304, United States","1","","","","","","","groupbenefits"
"1283371530","Corbin Group Benefits","","","(602) 257-0400","","","2854","$1 mil. - $5 mil.","8","Employees.5to9","6371","637","63;637;6371","525120","52512","52;525;5251;52512;525120","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1283371530","","","","Private","B2C","No","","0","0","","","","","3300 N Central Ave Lbby","Phoenix","Arizona","85012","United States","3300 N Central Ave Lbby, Phoenix, Arizona, 85012, United States","1","","","","","","","groupbenefits"
"1191288817","Texas Municipal League Group Benefits Risk","","","(281) 351-5025","","","1012","$1 mil. - $5 mil.","4","Employees.1to4","6411","641","64;641;6411","524298","52429","52;524;5242;52429;524298","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1191288817","","","","Private","B2C","No","","0","0","","","","","19031 Canyon Royal Dr","Tomball","Texas","77377","United States","19031 Canyon Royal Dr, Tomball, Texas, 77377, United States","1","","","","","","","groupbenefits"
"347849608","BSP Group Benefits","www.bspinc.net","1995","(312) 454-6028","","","2761","$1 mil. - $5 mil.","8","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/347849608","http://www.linkedin.com/company/benefit-services-plus-inc.","","","Private","B2C","No","","0","0","","","","","206 S Jefferson St Ste 200","Chicago","Illinois","60661","United States","206 S Jefferson St Ste 200, Chicago, Illinois, 60661, United States","1","","","","","","","groupbenefits"
"371558957","Abrahms Group Benefits","www.abramsinc.com/group-insurance","1999","(860) 667-9000","","","3555","$1 mil. - $5 mil.","3","Employees.1to4","6411","6324","63;632;6324;64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/371558957","","","","Private","B2C","No","","0","0","","","","","375 Willard Ave Ste 4","Newington","Connecticut","06111","United States","375 Willard Ave Ste 4, Newington, Connecticut, 06111, United States","1","","","","","","","groupbenefits"
"11649302","Don Brown Group Benefits","www.dbgroupbenefits.com","1989","(301) 249-3044","(301) 249-3459","","1604","$1 mil. - $5 mil.","5","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/11649302","http://www.linkedin.com/company/don-brown-group-benefits","","","Private","B2B","No","","0","0","","","","","1212 Heritage Hills Dr","Upper Marlboro","Maryland","20774","United States","1212 Heritage Hills Dr, Upper Marlboro, Maryland, 20774, United States","1","","","","","","","groupbenefits"
"60425967","Cultural Group Benefits","www.culturalgroupbenefits.com","2000","(651) 287-3248","(651) 739-3265","","1261","$1 mil. - $5 mil.","5","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/60425967","http://www.linkedin.com/company/cultural-group-benefits","http://www.facebook.com/culturalgroupbenefits","","Private","B2B","Yes","August 16, 2019","0","0","","","","","6701 Upper Afton Rd","Saint Paul","Minnesota","55125","United States","6701 Upper Afton Rd, Saint Paul, Minnesota, 55125, United States","1","","","","","","","groupbenefits"
"541908447","Group Benefits Resources","www.benefitsresources.net","1999","(386) 615-9775","","","2141","$1 mil. - $5 mil.","10","Employees.10to19","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/541908447","","","","Private","B2C","Yes","February 12, 2024","0","0","","","","","59 Black Hickory Way","Ormond Beach","Florida","32174","United States","59 Black Hickory Way, Ormond Beach, Florida, 32174, United States","1","","","","","","","groupbenefits"
"455352697","Strategic Group Benefits","www.sgb-benefits.com","1989","(203) 256-2143","(203) 259-8955","","1505","$1 mil. - $5 mil.","7","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/455352697","http://www.linkedin.com/company/strategic-group-benefits","","","Private","B2B","Yes","August 21, 2019","0","0","","","","","1 Eliot Pl Ste 100","Fairfield","Connecticut","06824","United States","1 Eliot Pl Ste 100, Fairfield, Connecticut, 06824, United States","1","","","","","","","groupbenefits"
"537893953","Pennwealth Group Benefits","www.pennwealthgroupbenefits.com","","","","","1825","$1 mil. - $5 mil.","10","Employees.10to19","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/537893953","","","","Private","B2C","No","","0","0","","","","","","","","","United States","United States","","","","","","","","groupbenefits"
"1199474719","Ngms Group Benefits","","","(512) 327-5313","","","2488","$1 mil. - $5 mil.","6","Employees.5to9","6371","637","63;637;6371","525120","52512","52;525;5251;52512;525120","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1199474719","","","","Private","B2C","No","","0","0","","","","","2720 Bee Caves Rd","Austin","Texas","78746","United States","2720 Bee Caves Rd, Austin, Texas, 78746, United States","1","","","","","","","groupbenefits"
"368216196","Group Benefits Experts","www.groupbenefitsexperts.com","","(513) 661-7581","","","1748","$1 mil. - $5 mil.","2","Employees.1to4","6411","641","64;641;6411","524292","52429","52;524;5242;52429;524292","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/368216196","http://www.linkedin.com/company/group-agent-resources-llc","http://www.facebook.com/groupbenefitsexperts","","Private","B2C","Yes","August 21, 2019","0","0","","","","","3254 Montana Ave","Cincinnati","Ohio","45211","United States","3254 Montana Ave, Cincinnati, Ohio, 45211, United States","1","","","","","","","groupbenefits"
"541986543","American Group Benefits","www.americangroupbenefits.com","","(407) 463-1297","","","1779","$1 mil. - $5 mil.","8","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/541986543","","","","Private","B2C","No","","0","0","","","","","145 Wornall Dr","Sanford","Florida","32771","United States","145 Wornall Dr, Sanford, Florida, 32771, United States","1","","","","","","","groupbenefits"
"1287877043","Atlantic Group Benefits","www.atlanticgroupbenefits.net","2020","(804) 334-8558","","","1477","$1 mil. - $5 mil.","9","Employees.5to9","6411","641","64;641;6411","524298","52429","52;524;5242;52429;524298","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1287877043","","","","Private","B2C","No","","0","0","","","","","3901 Westerre Pkwy Ste 230","Richmond","Virginia","23233","United States","3901 Westerre Pkwy Ste 230, Richmond, Virginia, 23233, United States","1","","","","","","","groupbenefits"
"345763286","Group Benefits Designers","www.gbdinc.net","1982","(571) 408-4531","","","1530","$1 mil. - $5 mil.","6","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/345763286","http://www.linkedin.com/company/group-benefits-designers-inc","http://www.facebook.com/groupbenefitsdesigners","","Private","B2B","Yes","May 06, 2022","0","0","","","","","205 Union St","Occoquan","Virginia","22125","United States","205 Union St, Occoquan, Virginia, 22125, United States","1","","","","","","","groupbenefits"
"372965578","Group Benefits Source","www.groupbenefitssource.com","2003","(309) 452-7970","","","2110","$1 mil. - $5 mil.","5","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/372965578","http://www.linkedin.com/company/gbsinc","","","Private","B2C","Yes","November 08, 2019","0","0","","","","","2841 E Empire St Ste 135","Bloomington","Illinois","61704","United States","2841 E Empire St Ste 135, Bloomington, Illinois, 61704, United States","1","","","","","","","groupbenefits"
"1243505834","Group Benefits of Arkansas","","2004","(479) 452-3000","","","4450","$1 mil. - $5 mil.","4","Employees.1to4","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1243505834","http://www.linkedin.com/company/group-benefits-network","","","Private","B2C","No","","0","0","","","","","5401 Rogers Ave Ste 20","Fort Smith","Arkansas","72903","United States","5401 Rogers Ave Ste 20, Fort Smith, Arkansas, 72903, United States","1","","","","","","","groupbenefits"
"536967443","Ruggiero Group Benefits","www.ruggierogroupbenefits.com","2020","(321) 745-1802","","","1157","$1 mil. - $5 mil.","7","Employees.5to9","6311","631","63;631;6311","524113","52411","52;524;5241;52411;524113","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/536967443","","http://www.facebook.com/ruggiero-group-benefits-llc-102853448064796","","Private","B2C","No","","0","0","","","","","3159 Alzante Cir Ste 102B","Melbourne","Florida","32940","United States","3159 Alzante Cir Ste 102B, Melbourne, Florida, 32940, United States","2","","","","","","","groupbenefits"
"442418350","Customized Group Benefits","www.customizedgroupbenefits.com","2008","(210) 724-3842","","","1539","$1 mil. - $5 mil.","7","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/442418350","http://www.linkedin.com/company/customized-group-benefits-llc","http://www.facebook.com/customizedgroupbenefitsllc","","Private","B2C","No","","0","0","","","","","559 E Huiscache Ave","San Antonio","Texas","78212","United States","559 E Huiscache Ave, San Antonio, Texas, 78212, United States","1","","","","","","","groupbenefits"
"374920712","Creative Group Benefits","www.creativegroupbenefits.com","2013","(601) 914-2121","(601) 914-1661","","1292","$1 mil. - $5 mil.","8","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/374920712","http://www.linkedin.com/company/creative-group-benefits","http://www.facebook.com/creativegroupbenefits","http://www.twitter.com/creativebenis","Private","B2C","Yes","March 15, 2022","0","0","","","","","210 Draperton Grv Ste B","Ridgeland","Mississippi","39157","United States","210 Draperton Grv Ste B, Ridgeland, Mississippi, 39157, United States","1","","","","","","","groupbenefits"
"1193643589","Integrity Group Benefits Assurance Brokerage","","1997","(800) 678-8588","","","886","$500,000 - $1 mil.","3","Employees.1to4","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/1193643589","","","","Private","B2C","No","","0","0","","","","","316 Main St Fl 6","Worcester","Massachusetts","01608","United States","316 Main St Fl 6, Worcester, Massachusetts, 01608, United States","1","","","","","","","groupbenefits"
"354693906","Mutual Group Benefits","www.mutualgroupbenefits.com","2006","(704) 353-7259","(704) 353-7259","","1531","$1 mil. - $5 mil.","6","Employees.5to9","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/354693906","http://www.linkedin.com/company/mutual-group-benefits","","","Private","B2C","Yes","June 10, 2022","0","0","","","","","4350 Congress St Ste 300","Charlotte","North Carolina","28209","United States","4350 Congress St Ste 300, Charlotte, North Carolina, 28209, United States","2","","","","","","","groupbenefits"
"22332726","Group Benefits Solutions","www.choosegbs.com","1982","","","","2891","$1 mil. - $5 mil.","12","Employees.10to19","6411","641","64;641;6411","524210","52421","52;524;5242;52421;524210","Insurance","","Insurance","","insurance","","","https://app.zoominfo.com/#/apps/profile/company/22332726","","","","Private","B2C","Yes","December 17, 2019","0","0","","","","","1901 Bull St","Columbia","South Carolina","29201","United States","1901 Bull St, Columbia, South Carolina, 29201, United States","1","","","","","","","groupbenefits"
